article_id,articles_sold
693497001,1276
772864001,1276
687260002,1276
695420001,1275
678694005,1275
657512001,1275
651222001,1275
691799005,1274
737040003,1274
579541030,1273
655784003,1273
633130002,1271
554772041,1271
652924010,1270
717490010,1269
458032003,1269
678696011,1269
572582012,1268
623434011,1268
657913001,1267
630116011,1267
758064002,1266
760975001,1265
651369002,1265
715606002,1264
464297028,1264
456163026,1264
640735003,1263
749509002,1263
675139002,1263
717464002,1262
504152008,1262
679278004,1260
723158003,1260
630141001,1259
547367027,1259
664133001,1259
742925001,1259
448509018,1258
493438027,1258
687033001,1258
712853001,1258
653208001,1257
541518015,1256
759871003,1256
681179001,1255
685848008,1255
754910001,1255
778064003,1255
783380003,1255
693584002,1254
660308008,1254
681180005,1254
680262021,1253
736319001,1253
723388001,1253
513373002,1252
682236001,1252
681174001,1252
603583004,1251
571706003,1251
665963008,1250
716581002,1250
719450001,1249
669215001,1248
556539001,1247
732412004,1247
697980003,1247
675069001,1246
464927020,1246
689022002,1246
525518002,1245
703474001,1245
714825002,1245
733438001,1245
658030002,1245
736677001,1244
637515010,1244
747216001,1244
712924006,1243
633130008,1243
719031001,1241
624486010,1241
507987001,1239
731407005,1239
651222002,1239
739144006,1239
742083002,1238
740696002,1238
561445037,1238
698718001,1238
674606004,1237
539878003,1237
757828001,1237
683662017,1236
660308009,1236
699358003,1236
507706003,1235
678715002,1235
612481007,1235
661166001,1235
739529003,1235
351933051,1234
621760005,1234
564309022,1233
640124002,1233
490176002,1233
765657001,1233
632516001,1232
562245015,1232
636238001,1232
324946001,1231
775328001,1231
554450025,1231
778064001,1231
688873020,1230
689816003,1230
746562002,1230
665725002,1229
721136007,1228
651329001,1228
577513001,1228
537085009,1228
560270009,1227
399087019,1227
714421001,1226
562252031,1226
153115019,1226
638228002,1226
735843004,1226
577175001,1225
490113004,1225
620951001,1224
719106001,1224
742982003,1224
579541052,1223
778064004,1223
660618001,1223
673144003,1222
577513003,1221
546406001,1221
417951001,1221
633870001,1221
458543005,1221
549263006,1221
611235002,1220
589924014,1220
742769003,1219
712838005,1219
595773002,1219
640156004,1218
651685002,1218
683662008,1218
632307002,1218
559616002,1217
736678002,1216
414577001,1216
733267002,1216
529008038,1215
695632022,1215
663236002,1214
556677009,1214
633135005,1214
716258001,1213
738881003,1213
671326001,1213
710708002,1212
708705004,1212
537895001,1212
767436003,1211
751551001,1211
589599049,1211
684686001,1211
681381003,1211
636587002,1211
721609002,1210
624486008,1210
579541035,1210
669882001,1210
514482002,1210
507909026,1210
591334016,1210
699454002,1209
621759002,1209
396135008,1209
573085034,1209
589599035,1209
675068003,1209
665963009,1207
468480035,1207
684981004,1207
708230008,1207
607983001,1206
708499004,1206
728185003,1205
552473036,1205
608776010,1205
578474001,1205
697992005,1205
556438001,1204
736592003,1204
188183020,1204
721511003,1203
743594005,1203
700828001,1203
764621001,1202
731661002,1202
695632006,1201
674492001,1201
671852004,1201
730683001,1201
683001002,1201
442915001,1201
683493001,1201
619234005,1200
762846002,1199
146730001,1199
301656013,1199
700935001,1199
714829001,1199
631418005,1198
662344003,1198
598811005,1198
756771002,1198
708230004,1198
728146001,1198
667641001,1198
300024013,1197
748269001,1197
719686004,1196
662857002,1196
663515004,1196
615941001,1196
294008005,1195
733094003,1195
639976002,1195
492897002,1194
697050014,1194
727756001,1194
696084001,1193
625358004,1193
675203002,1193
767438001,1192
711188002,1191
768440003,1191
621757003,1191
746332001,1191
531615001,1191
677930005,1190
666049006,1190
642498004,1190
685429002,1189
775328008,1189
713784001,1189
689040002,1189
615021023,1189
468480002,1188
640716001,1188
721744002,1188
774774001,1188
697564005,1188
775321003,1187
717251003,1187
703000001,1187
717874002,1186
732842004,1186
316441005,1186
678260005,1186
626263006,1186
677478006,1185
662909001,1185
687722001,1185
675070013,1184
705330002,1184
723341001,1183
697031001,1182
702292001,1182
630116005,1182
677930003,1182
701016008,1182
666382002,1180
372860052,1180
747192007,1180
724791006,1180
754404001,1180
736701002,1180
664074010,1180
179393001,1178
686576001,1178
399136023,1178
715474001,1177
547367021,1176
480093001,1176
552826024,1175
607834001,1175
626816003,1175
630714002,1175
594978004,1175
678983002,1174
663016002,1174
547367023,1174
743098002,1174
685848003,1172
708466003,1171
701016005,1171
760975006,1171
693764014,1171
698273008,1171
746329003,1171
689814001,1171
636455008,1170
552473001,1170
689412002,1170
697091004,1169
673638002,1169
697054008,1169
757741005,1168
779630002,1166
573282024,1166
676595001,1165
717727006,1164
637661004,1164
383152002,1164
399136073,1163
752811004,1163
300024006,1163
560047002,1162
573856001,1162
675657001,1162
678687010,1162
529008044,1162
620168003,1161
703991001,1161
742981001,1161
676573001,1160
710194003,1159
681182006,1159
637515003,1158
639838012,1158
662344005,1158
243937025,1157
600043011,1157
710729005,1157
723151003,1157
745232002,1156
675508001,1156
470985003,1156
523488001,1156
726718001,1155
633135001,1155
524825018,1155
707488001,1155
628425001,1154
702472001,1154
675319002,1154
711714001,1153
547752004,1153
685017002,1153
738230001,1152
399223032,1152
636938005,1151
640021011,1151
715624004,1151
579541038,1150
129085001,1150
625818001,1150
504155012,1149
638039001,1149
735404002,1149
690936007,1148
741356001,1148
687704009,1148
677930016,1148
675281003,1148
662857005,1147
692745006,1147
788107003,1147
716672004,1146
679280001,1146
698328003,1146
698273002,1145
657165002,1145
741293002,1145
775311002,1145
735550003,1145
747444001,1145
717341002,1145
678696012,1144
523490002,1144
661306011,1144
654564003,1144
708336005,1143
771733001,1143
433444001,1143
568601026,1143
400342003,1143
755223001,1142
678687016,1141
745702001,1141
622618004,1141
657925001,1141
429313017,1140
663236004,1140
771733003,1140
581971001,1140
463970023,1139
780852004,1139
683147001,1139
708845003,1139
697992006,1139
667499013,1138
707293004,1138
662344002,1138
745247005,1137
647334001,1137
698302011,1137
552346014,1137
647804001,1137
564418002,1137
714384007,1137
716344001,1136
663970001,1136
723173004,1136
635112003,1135
751530002,1135
699427001,1134
728156001,1134
624257001,1134
591334014,1133
687034001,1133
655691001,1133
728444001,1132
554477031,1132
675139003,1132
186264014,1132
470636007,1132
734435001,1131
678260002,1131
429313008,1130
757613001,1130
681180030,1130
752512008,1130
708311001,1130
695632004,1130
695632016,1129
710366002,1129
585130001,1129
552473021,1129
693243003,1128
685813005,1128
578487012,1128
618942001,1128
736573003,1128
708845001,1128
562245043,1126
559649001,1126
681178008,1125
734215002,1125
553611001,1125
689811003,1125
732413001,1124
678079002,1124
710899001,1124
675319001,1124
684210002,1124
724905001,1124
574752003,1123
714826002,1123
541519005,1123
607642009,1123
697177001,1123
548613040,1122
572942002,1122
717884002,1122
610776007,1122
729441002,1122
637940003,1121
666651001,1121
724905003,1121
600044009,1121
661306007,1121
723151002,1121
557994003,1120
667499003,1120
668364001,1120
228257002,1120
640021013,1120
706268004,1120
774879001,1119
573282012,1119
696209004,1119
752948002,1119
708230019,1119
708459006,1119
752468002,1119
547367008,1118
779725001,1117
656734005,1117
746730004,1117
674606005,1116
436083001,1115
720426001,1115
676539001,1115
645638002,1114
678861003,1114
710039001,1114
237347036,1114
617725001,1114
640735007,1113
687173004,1113
742455008,1112
631536011,1112
708230018,1112
619506006,1111
758110001,1111
722169001,1110
633152001,1110
727710001,1110
593808005,1109
708021003,1109
554479014,1109
651685004,1109
651591001,1109
676979002,1108
679285008,1108
665477001,1108
569996004,1107
735122002,1107
675139006,1107
698296002,1107
640129001,1107
751530003,1106
705734007,1106
622744002,1106
586273002,1106
688873021,1106
788383001,1106
695632014,1106
570004005,1105
651893001,1105
508318001,1105
767377003,1104
715624003,1104
657165001,1104
745219001,1103
700340003,1103
752020003,1103
711024002,1103
327310002,1102
629381001,1102
586955001,1102
636587001,1101
697564019,1101
559616006,1101
598806001,1101
570004011,1101
637667002,1100
570189003,1100
760975005,1100
575141004,1100
711521005,1100
669215004,1099
712216005,1099
676990001,1099
689389006,1099
695632009,1099
716348008,1099
747216004,1098
744786002,1098
672590001,1098
568597018,1098
664209001,1098
524529007,1097
351933029,1097
689365017,1097
594264008,1097
700371004,1096
697054028,1096
685150002,1096
650122001,1096
635741001,1095
656649007,1095
678966004,1095
537732001,1095
532578009,1094
575542014,1094
732511001,1093
400285006,1093
734595001,1093
700817001,1092
400296003,1092
700079007,1092
675203009,1092
696733001,1091
675068008,1091
700758001,1090
629420013,1090
557247014,1090
536139029,1090
689563003,1090
681180002,1090
662935001,1089
669682002,1089
552471001,1089
748566002,1089
661095001,1089
718227001,1089
747195001,1088
749509001,1088
679854009,1088
190021003,1088
558986001,1088
771673002,1087
678688003,1087
715624002,1087
696527001,1086
662857001,1086
700722007,1086
790096003,1086
685814004,1086
589599004,1086
710390001,1085
598755015,1085
698523001,1085
642895001,1085
708230023,1085
708345013,1084
640174001,1083
703558001,1083
681180015,1083
619235001,1083
562252035,1083
619464009,1083
708855004,1082
615092002,1082
773980002,1082
618899001,1082
539197011,1082
507910002,1082
698718003,1081
564790013,1081
758125001,1081
648738021,1080
682965001,1080
605094002,1080
736584001,1080
675952009,1079
699082001,1079
573626005,1079
695542007,1079
720504001,1079
656031001,1078
464454004,1078
504154037,1078
699423001,1078
771682002,1078
399061011,1077
716261001,1077
573716028,1077
541518026,1077
706016022,1077
752020004,1077
678694003,1076
517921005,1076
741862002,1076
554598008,1076
603582007,1076
682520002,1075
629801001,1075
617534014,1074
693575001,1074
680912016,1074
742933005,1074
697564022,1073
740942001,1073
735793002,1073
695632013,1072
636140003,1072
660712011,1072
705988002,1072
562252040,1072
529008011,1072
752948001,1072
702118006,1071
695071001,1071
682509001,1071
673873001,1070
710368001,1070
626813010,1069
759871004,1069
783380002,1069
712711001,1069
675319011,1069
716262001,1069
765086001,1069
770825001,1069
675070016,1068
537895003,1068
758060002,1068
547780004,1068
775313001,1068
740938001,1068
655347001,1067
764230002,1067
337777001,1067
748097001,1067
680263014,1067
629746002,1066
684080003,1066
564314019,1066
741313002,1065
678291002,1065
685813002,1065
507909027,1065
633130007,1065
689389009,1063
695632032,1063
719474003,1063
683662002,1063
582480023,1063
662868003,1063
573716046,1062
744787002,1062
618287006,1062
512251008,1062
700753002,1061
626588003,1061
719084002,1061
706016008,1061
603145002,1061
666585001,1061
772005006,1061
645638001,1061
700402001,1061
743205003,1061
716958001,1060
325087018,1060
595697020,1060
700515001,1060
749062001,1060
694127001,1059
574057002,1059
717879011,1059
476315028,1059
716014002,1059
727948005,1058
682511001,1058
622966014,1057
680790002,1057
560389002,1057
732211001,1057
683356003,1057
781813005,1057
687176003,1057
729936001,1057
739529008,1056
724905002,1056
534181003,1056
711823004,1055
734440003,1055
693772001,1054
572400003,1054
665212001,1054
599718002,1053
633150001,1053
767834001,1053
739503002,1053
711450005,1052
676580003,1052
658298006,1052
767605001,1051
589924011,1051
678260001,1050
606711005,1049
685814002,1049
744906001,1049
694618001,1049
742933002,1049
708345004,1048
678694004,1048
690935006,1048
669391001,1047
737852001,1047
690624001,1047
675827004,1046
733193001,1046
708499005,1046
693242010,1046
652361002,1045
632307010,1045
599718015,1045
559634027,1045
711440003,1045
632982033,1045
697050017,1044
659832004,1044
758581001,1044
763910001,1043
656719009,1043
569998002,1042
465655022,1042
663518002,1042
747198002,1041
691764005,1040
569996001,1040
678977001,1040
698273007,1039
681179011,1039
710917001,1039
676573002,1039
684325001,1039
722165002,1039
758222002,1039
559642003,1038
634015010,1038
782566001,1038
756986001,1038
576653005,1038
664133003,1038
680263002,1037
670698004,1037
682953001,1036
633136021,1036
554811019,1036
537895002,1036
488561021,1036
630116014,1035
747807001,1035
615021001,1035
733749003,1034
559630003,1034
708138002,1034
780188001,1033
717874001,1033
680186002,1033
682068004,1032
767862001,1032
557248005,1032
706656001,1032
592986002,1031
735793001,1031
559193001,1031
567532004,1031
614854005,1031
479167001,1031
570033001,1030
740938002,1030
425242005,1030
735122001,1030
698283005,1030
678079003,1030
677930025,1028
608458002,1028
529008031,1028
540742008,1028
456163031,1028
717885002,1028
511783004,1027
776861001,1027
564787012,1027
741220013,1026
731743002,1026
574057001,1026
648904001,1026
597891017,1025
548467001,1025
740564002,1025
588299001,1025
733753001,1025
619464004,1025
707717005,1025
689563001,1025
357792011,1024
630714001,1024
625311008,1024
591334017,1024
693956001,1022
640613002,1022
733027002,1022
701050001,1022
661806003,1022
194037001,1022
685284003,1021
690936004,1021
504154022,1021
561570001,1021
700745001,1021
685009003,1021
636407003,1020
666040001,1020
685848002,1020
699361001,1020
589599002,1019
711193001,1019
561445003,1019
488561032,1019
300024009,1019
711053009,1019
680846002,1018
560221006,1018
556255001,1018
664074013,1018
772005007,1018
630701001,1018
744304002,1017
681179002,1017
618287007,1017
742925004,1016
156227001,1015
689123001,1015
675281001,1014
582480027,1014
673900006,1014
746170006,1014
657415003,1014
607427005,1014
622955001,1013
682068003,1013
585480001,1013
507910027,1013
736046001,1012
718582004,1012
716672005,1011
436570008,1011
592975011,1011
562245054,1010
316085001,1010
573085027,1009
701274002,1009
690627002,1009
685417007,1009
655267005,1009
559630018,1009
718370001,1009
768440008,1009
665201001,1009
504152011,1008
532578008,1008
682936001,1008
671800003,1008
560270010,1007
372860062,1007
729617003,1007
539723039,1007
662344001,1007
731160002,1007
747807002,1006
666382003,1006
757915002,1006
665212003,1005
744893003,1005
664074009,1005
393447016,1005
677711003,1004
547365023,1004
539291004,1004
685816008,1004
639192006,1004
547780003,1004
501616012,1004
752512006,1003
501820041,1003
557247017,1003
691177002,1003
552346001,1003
704126004,1002
540701003,1002
676573006,1002
735550001,1002
618287008,1002
426019007,1002
675322001,1001
622238007,1001
678687011,1001
589924010,1001
617534007,1000
661610001,1000
685284002,1000
717593001,1000
646429001,999
716671004,999
693759001,999
698302006,999
723799001,999
445419001,998
570189002,998
664074018,998
686631002,997
560047001,997
724172001,997
556560001,997
667168001,996
672873001,996
656345001,996
719209002,996
469682008,996
633977001,996
699598007,996
662866003,995
698273004,995
708456010,995
676573003,995
